"Naimenovanie obrazovatelnoy organizatsii,Kod professii,Naimenovanie pokazateley,Summarnyy vypusk 2021,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev,IP,Samozanyatye,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem; otbyvayut nakazanie ,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut IP,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,44.02.06 Professionalnoe obuchenie (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Vsego  (obschaya chislennost vypusknikov),18,11,3,11,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,46.02.01 Dokumentatsionnoe obespechenie upravleniya i arkhivovedenie,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,49.02.01 Fizicheskaya kultura,Vsego  (obschaya chislennost vypusknikov),10,4,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,49.02.01 Fizicheskaya kultura,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,49.02.01 Fizicheskaya kultura,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,49.02.01 Fizicheskaya kultura,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,49.02.01 Fizicheskaya kultura,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,09.02.01 Kompyuternye sistemy i kompleksy,Vsego  (obschaya chislennost vypusknikov),18,5,4,5,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,09.02.01 Kompyuternye sistemy i kompleksy,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,09.02.01 Kompyuternye sistemy i kompleksy,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,09.02.01 Kompyuternye sistemy i kompleksy,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,09.02.01 Kompyuternye sistemy i kompleksy,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Vsego  (obschaya chislennost vypusknikov),13,7,7,6,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Vsego  (obschaya chislennost vypusknikov),28,13,10,10,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),11,5,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Vsego  (obschaya chislennost vypusknikov),15,8,4,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Vsego  (obschaya chislennost vypusknikov),20,9,4,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Vsego  (obschaya chislennost vypusknikov),14,13,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Vsego  (obschaya chislennost vypusknikov),14,10,10,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Vsego  (obschaya chislennost vypusknikov),12,5,3,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),45,25,20,22,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Vsego  (obschaya chislennost vypusknikov),26,9,8,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Vsego  (obschaya chislennost vypusknikov),23,4,2,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Vsego  (obschaya chislennost vypusknikov),25,7,4,3,0,0,1,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Vsego  (obschaya chislennost vypusknikov),24,6,4,4,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Vsego  (obschaya chislennost vypusknikov),33,21,15,21,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Vsego  (obschaya chislennost vypusknikov),23,8,7,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Vsego  (obschaya chislennost vypusknikov),23,18,16,14,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,Vsego  (obschaya chislennost vypusknikov),23,13,8,12,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
