"Naimenovanie obrazovatelnoy organizatsii,Vedomstvennaya prinadlezhnost,Tip,Kod,Nomer stroki,Naimenovanie pokazateley,Summarnyy vypusk v 2021 godu ,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev na poslednem meste raboty,Individualnye predprinimateli ,Samozanyatye ,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny nakhozhdeniya pod riskom netrudoustroystva,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut osuschestvlyat predprinimatelskuyu deyatelnost,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,1,Vsego  (obschaya chislennost vypusknikov),26,15,14,14,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,1,Vsego  (obschaya chislennost vypusknikov),38,16,16,16,0,0,0,19,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,38.02.04 Kommertsiya (po otraslyam),1,Vsego  (obschaya chislennost vypusknikov),22,8,5,5,0,0,0,2,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,38.02.04 Kommertsiya (po otraslyam),2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,38.02.04 Kommertsiya (po otraslyam),3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,38.02.04 Kommertsiya (po otraslyam),4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,38.02.04 Kommertsiya (po otraslyam),5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,39.02.01 Sotsialnaya rabota,1,Vsego  (obschaya chislennost vypusknikov),26,15,7,7,0,0,1,0,0,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,39.02.01 Sotsialnaya rabota,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,39.02.01 Sotsialnaya rabota,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,39.02.01 Sotsialnaya rabota,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,39.02.01 Sotsialnaya rabota,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,43.02.06 Servis na transporte (po vidam transporta),1,Vsego  (obschaya chislennost vypusknikov),22,8,2,6,0,0,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,43.02.06 Servis na transporte (po vidam transporta),2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,43.02.06 Servis na transporte (po vidam transporta),3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,43.02.06 Servis na transporte (po vidam transporta),4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
