1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
GAPOU SO Artemovskiy kolledzh tochnogo priborostroeniya,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Vsego,15,8,4,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.11 Master selskokhozyaystvennogo proizvodstva,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Vsego,20,9,4,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.01.15 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya v selskokhozyaystvennom proizvodstve,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Vsego,14,13,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Artinskiy agropromyshlennyy tekhnikum,35.02.07 Mekhanizatsiya selskogo khozyaystva,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Vsego,14,10,10,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,litsa s OVZ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,litsa s OVZ (invalidy i deti-invalidy),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Artinskiy agropromyshlennyy tekhnikum,38.01.02 Prodavets; kontroler-kassir,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Vsego,12,5,3,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,09.02.03 Programmirovanie v kompyuternykh sistemakh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Vsego,45,25,20,22,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Vsego,26,9,8,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Vsego,23,4,2,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.02 Zaschita v chrezvychaynykh situatsiyakh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Vsego,25,7,4,3,0,0,1,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,20.02.04 Pozharnaya bezopasnost,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Vsego,24,6,4,4,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.01.10 Remontnik gornogo oborudovaniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Vsego,33,21,15,21,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,21.02.18 Obogaschenie poleznykh iskopaemykh,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Vsego,23,8,7,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,23.01.08 Slesar po remontu stroitelnykh mashin,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Vsego,23,18,16,14,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Asbestovskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,Vsego,23,13,8,12,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.03 Operatsionnaya deyatelnost v logistike,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.04 Kommertsiya (po otraslyam),Vsego,21,8,7,6,0,1,3,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.04 Kommertsiya (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.04 Kommertsiya (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.04 Kommertsiya (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,38.02.04 Kommertsiya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.01.02 Parikmakher,Vsego,20,13,9,13,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.01.02 Parikmakher,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.01.02 Parikmakher,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.01.02 Parikmakher,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.01.02 Parikmakher,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.02.01 Organizatsiya obsluzhivaniya v obschestvennom pitanii,Vsego,18,17,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.02.01 Organizatsiya obsluzhivaniya v obschestvennom pitanii,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.02.01 Organizatsiya obsluzhivaniya v obschestvennom pitanii,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.02.01 Organizatsiya obsluzhivaniya v obschestvennom pitanii,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Asbestovskiy politekhnikum,43.02.01 Organizatsiya obsluzhivaniya v obschestvennom pitanii,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,09.02.04 Informatsionnye sistemy (po otraslyam),Vsego,16,10,10,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,09.02.04 Informatsionnye sistemy (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,09.02.04 Informatsionnye sistemy (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,09.02.04 Informatsionnye sistemy (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,09.02.04 Informatsionnye sistemy (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.01.36 Defektoskopist,Vsego,23,11,10,6,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.01.36 Defektoskopist,litsa s OVZ,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.01.36 Defektoskopist,litsa s OVZ (invalidy i deti-invalidy),2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.01.36 Defektoskopist,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.01.36 Defektoskopist,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Vsego,14,14,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.02.08 Tekhnologiya mashinostroeniya,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.02.08 Tekhnologiya mashinostroeniya,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,23.01.03 Avtomekhanik,Vsego,23,17,12,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,23.01.03 Avtomekhanik,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,23.01.03 Avtomekhanik,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,23.01.03 Avtomekhanik,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,23.01.03 Avtomekhanik,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,43.01.09 Povar; konditer,Vsego,13,6,6,2,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,43.01.09 Povar; konditer,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,43.01.09 Povar; konditer,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,43.01.09 Povar; konditer,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Baranchinskiy elektromekhanicheskiy tekhnikum,43.01.09 Povar; konditer,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Beloyarskiy mnogoprofilnyy tekhnikum,08.02.01 Stroitelstvo i ekspluatatsiya zdaniy i sooruzheniy,Vsego,16,11,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Beloyarskiy mnogoprofilnyy tekhnikum,08.02.01 Stroitelstvo i ekspluatatsiya zdaniy i sooruzheniy,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Beloyarskiy mnogoprofilnyy tekhnikum,08.02.01 Stroitelstvo i ekspluatatsiya zdaniy i sooruzheniy,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Beloyarskiy mnogoprofilnyy tekhnikum,08.02.01 Stroitelstvo i ekspluatatsiya zdaniy i sooruzheniy,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Beloyarskiy mnogoprofilnyy tekhnikum,08.02.01 Stroitelstvo i ekspluatatsiya zdaniy i sooruzheniy,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
